call_letters,station_name,frequency,format,market_city,market_state,market_rank,owner,address,phone_main,phone_direct,phone_studio,contact_name,contact_title,contact_email,best_call_days,best_call_time_start,best_call_time_end,timezone,last_called,last_result,follow_up_date,status,notes,verified_date,source
KZTX,,91.1 FM,,Encino,TX,,THE Worship Center OF Kingsville,"CORPUS CHRISTI, TX",3612991960,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,"FCC svc=FM fac_id=174991 cbsa=Alice, TX fcc_applicant_email=James@radiolibertad.net",,FCC LMS 2026-04-23
KZWD,,88.7 FM,,Stinnett,TX,,"The Solid Rock Foundation, Inc","Wheeler, TX",8063340493,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,"FCC svc=FM fac_id=766505 cbsa=Borger, TX fcc_applicant_email=gdware285@gmail.com",,FCC LMS 2026-04-23
KZWL,,94.3 FM,,Bullard,TX,141,"Educational Radio Foundation OF East Texas, INC","PO BOX 8525, TYLER, TX",9035086888,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,"FCC svc=FM fac_id=170966 cbsa_match=Tyler, TX → Nielsen #141 fcc_applicant_email=troy@kvne.com",,FCC LMS 2026-04-23
KZXL,,96.3 FM,,Hudson,TX,,"Pentagon Communications, LLC","Lufkin, TX",9364141502,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,"FCC svc=FM fac_id=77846 cbsa=Lufkin, TX fcc_applicant_email=radioman@yatesmedia.com",,FCC LMS 2026-04-23
KZZA,,106.7 FM,,Muenster,TX,,Estrella Radio License OF Dallas LLC,"1 Estrella Way, BURBANK, CA",8187295300,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,"FCC svc=FM fac_id=23017 cbsa=Gainesville, TX fcc_applicant_email=bkei@EstrellaMedia.com",,FCC LMS 2026-04-23
KZZB,,990 AM,,Beaumont,TX,150,"Martin Broadcasting, INC","4638 DECKER DRIVE, BAYTOWN, TX",2818378777,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,FCC svc=AM fac_id=40485 metro=Beaumont-Port Arthur fcc_applicant_email=darrellemartin@yahoo.com,,FCC LMS 2026-04-23
KZZM,,101.7 FM,,Mason,TX,,"Star Point Broadcasting, LLC","105 N SPRING ST,, MASON, TX",3253471025,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,FCC svc=FM fac_id=170992 fcc_applicant_email=kaycee@khlb1025.com,,FCC LMS 2026-04-23
WACO-FM,,99.9 FM,,Waco,TX,190,iHeartMedia,"7136 S. Yale Ave., Suite 501, Tulsa, OK",9186644581,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,CT,,,,UNVERIFIED,"FCC svc=FM fac_id=59264 metro=Waco licensee=iHM Licenses, LLC fcc_applicant_email=FCCcontact@iHeartmedia.com",,FCC LMS 2026-04-23
WBAP,,820 AM,,Fort Worth,TX,5,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,CT,,,,UNVERIFIED,"FCC svc=AM fac_id=71200 cbsa_match=Dallas-Fort Worth-Arlington, TX → Nielsen #5 licensee=Cumulus Licensing Holding Company LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com",,FCC LMS 2026-04-23
WBAP-FM,,93.3 FM,,Haltom City,TX,,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,CT,,,,UNVERIFIED,FCC svc=FM fac_id=27299 licensee=Cumulus Licensing Holding Company LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com,,FCC LMS 2026-04-23
WOAI,,1200 AM,,San Antonio,TX,25,iHeartMedia,"200 E. BASSE ROAD, SAN ANTONIO, TX",,,,,,,"Tuesday,Wednesday,Thursday",10:00,11:30,CT,,,,UNVERIFIED,"FCC svc=AM fac_id=11952 metro=San Antonio licensee=CLEAR CHANNEL BROADCASTING LICENSES, INC.",,FCC LMS 2026-04-23
WRR,,101.1 FM,,Dallas,TX,5,"City OF Dallas, Texas","CITY HALL, 1500 MARILLA, STREET, RM . 4/D/NORTH, DALLAS, TX",,,,,,,,,,CT,,,,UNVERIFIED,FCC svc=FM fac_id=11451 metro=Dallas-Ft. Worth,,FCC LMS 2026-04-23
WTAW,,1620 AM,,College Station,TX,189,Bryan Broadcasting License Corporation,"P.O. BOX 3248, BRYAN, TX",9796959595,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,FCC svc=AM fac_id=87145 metro=Bryan-College Station fcc_applicant_email=ben@bryanbroadcasting.com,,FCC LMS 2026-04-23
WTAW-FM,,103.5 FM,,Buffalo,TX,,Bryan Broadcasting License Corporation,"P.O. BOX 3248, BRYAN, TX",9796959595,,,,PD — research via AllAccess,,,,,CT,,,,UNVERIFIED,FCC svc=FM fac_id=190405 fcc_applicant_email=ben@bryanbroadcasting.com,,FCC LMS 2026-04-23
KAAZ-FM,,106.7 FM,,Spanish Fork,UT,,iHeartMedia,"7136 S. YALE AVENUE, SUITE 501, TULSA, OK",9186644581,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=63536 cbsa=Provo-Orem-Lehi, UT licensee=IHM LICENSES, LLC fcc_applicant_email=FCCCONTACT@IHEARTMEDIA.COM",,FCC LMS 2026-04-23
KADY,,89.5 FM,Religious/Christian,Beryl Junction,UT,27,"Dale Wynn Davidson Ministries, Inc","9030 West Sahara Avenue, Suite 255, Las Vegas, NV",7024803989,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=768616 cbsa_match=Cedar City, UT → Nielsen #27 fcc_applicant_email=dalewdavidson@yahoo.com",,FCC LMS 2026-04-23
KALL,,700 AM,,North Salt Lake City,UT,27,Cox Media Group,"200 CONCORD PLAZA, SUITE 600, SAN ANTONIO, TX",,,,,,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=23480 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27 licensee=Pacific AND Southern Company, INC",,FCC LMS 2026-04-23
KANN,,1120 AM,Religious/Christian,Roy,UT,,Faith Communications Corporation,"2201 SOUTH 6TH STREET, LAS VEGAS, NV",,,,,,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=20509 cbsa=Ogden, UT",,FCC LMS 2026-04-23
KARB,,98.3 FM,,Price,UT,,Eastern Utah Broadcasting Company,"P.O. BOX 875, PRICE, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=18390 cbsa=Price, UT",,FCC LMS 2026-04-23
KAZZ,,1400 AM,,Parowan,UT,27,"Canyon Media Group, LLC","810 WEST 200 NORTH, LOGAN, UT",4357521390,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=129732 cbsa_match=Cedar City, UT → Nielsen #27 fcc_applicant_email=KENT@CVRADIO.COM",,FCC LMS 2026-04-23
KBDX,,92.7 FM,,Blanding,UT,,"Skynet Communications, INC","3180 NORTH MT. VIEW, ATTN: TROLAND, SAN DIEGO, CA",6196249900,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=89048 fcc_applicant_email=JT36@yahoo.com,,FCC LMS 2026-04-23
KBEE,,98.7 FM,,Salt Lake City,UT,27,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=53497 metro=Salt Lake City licensee=Radio License Holding CBC, LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com",,FCC LMS 2026-04-23
KBER,,101.1 FM,,Ogden,UT,,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=10779 cbsa=Ogden, UT licensee=Radio License Holding CBC, LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com",,FCC LMS 2026-04-23
KBJA,,1640 AM,,Sandy,UT,27,"United Broadcasting Company, INC","141 East 5600 South, Murray, UT",8012534883,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=87119 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27 fcc_applicant_email=Kristinjkm@gmail.com",,FCC LMS 2026-04-23
KBJF,,90.5 FM,Religious/Christian,Saratoga Springs,UT,,CSN International,"4002 N. 3300 E., Twin Falls, ID",2087333133,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=174640 cbsa=Provo-Orem-Lehi, UT licensee=CSN International, INC fcc_applicant_email=mikekestler@netzero.com",,FCC LMS 2026-04-23
KBLQ-FM,,92.9 FM,,Logan,UT,,"People's Broadcasting Co., INC","P. O. BOX 570, LOGAN, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=63832 cbsa=Logan, UT-ID",,FCC LMS 2026-04-23
KBYU-FM,,89.1 FM,College/Educational,Provo,UT,,Brigham Young University,"C-302, HFAC, PROVO, UT",,,,,,,"Monday,Tuesday,Wednesday,Thursday",14:00,17:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=6825 cbsa=Provo-Orem-Lehi, UT",,FCC LMS 2026-04-23
KBZN,,97.9 FM,,Ogden,UT,,"BEN Lomond Broadcasting Co,","257 E 2ND S. SUITE 400, SALT LAKE CITY, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=8690 cbsa=Ogden, UT",,FCC LMS 2026-04-23
KCAY,,107.7 FM,,Enterprise,UT,,"Media Advisors, LLC","1453 South Dixie Drive, Suite 220, St. George, UT",4356282947,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=203590 cbsa=Provo-Orem-Lehi, UT fcc_applicant_email=craig@redrock.fm",,FCC LMS 2026-04-23
KCEU,,89.7 FM,College/Educational,Price,UT,,Utah State University OF Agriculture AND Applied Science,"8505 OLD MAIN HILL, LOGAN, UT",8008261495,,,,PD — research via AllAccess,,"Monday,Tuesday,Wednesday,Thursday",14:00,17:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=172526 cbsa=Price, UT fcc_applicant_email=tom.williams@usu.edu",,FCC LMS 2026-04-23
KCHG,,88.7 FM,,Cedar City,UT,,"Calvary Chapel Cedar City, INC","101 EAST NICHOLS CANYON ROAD, A-5, CEDAR CITY, UT",4358678188,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=174281 fcc_applicant_email=CARROLLS@BRESNAN.NET,,FCC LMS 2026-04-23
KCIN,,94.9 FM,,Cedar City,UT,,Townsquare Media,"4 Manhattanville Road, Suite 107, Purchase, NY",2038610900,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=35392 licensee=Townsquare License, LLC fcc_applicant_email=fcccontact@townsquaremedia.com",,FCC LMS 2026-04-23
KCLS,,101.5 FM,,Leeds,UT,,Hansen Corporation,"807 AVENUE F, ELY, NV",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=55461 cbsa=St. George, UT",,FCC LMS 2026-04-23
KCPX,,1490 AM,,Spanish Valley,UT,,"Moab Communications, LLC","1030 S Bowling Alley Lane #4, Moab, UT",8017925909,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=AM fac_id=160408 fcc_applicant_email=kristrout@msn.com,,FCC LMS 2026-04-23
KCUA,,92.5 FM,,Maeser,UT,,Gene Guthrie,"BOX 1372, PARK CITY, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=13483 cbsa=Vernal, UT",,FCC LMS 2026-04-23
KCYN,,97.1 FM,,Moab,UT,,William S. Konopnicki,"1491 THATCHER BOULEVARD, SAFFORD, AZ",,,,,,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=72729,,FCC LMS 2026-04-23
KDUT,,102.3 FM,,Randolph,UT,,Alpha Media,"180 Post Road East, Suite 201, Westport, CT",2032271978,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=88272 cbsa=Evanston, WY-UT licensee=Alpha Media Licensee LLC fcc_applicant_email=dbevins@conncos.com",,FCC LMS 2026-04-23
KDXU,,890 AM,,St. George,UT,,Townsquare Media,"4 Manhattanville Road, Suite 107, Purchase, NY",2038610900,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=60454 cbsa=St. George, UT licensee=Townsquare License, LLC fcc_applicant_email=fcccontact@townsquaremedia.com",,FCC LMS 2026-04-23
KDYL,,1060 AM,Religious/Christian,South Salt Lake,UT,27,Iglesia Pentecostal Vispera Del Fin,"10612 15th Ave., SW, Seattle, WA",2066583135,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=27458 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27 fcc_applicant_email=ling.radiomc@gmail.com",,FCC LMS 2026-04-23
KEGH,,107.1 FM,,Woodruff,UT,,"Trumper Brigham City License, L.l.c","900 OAKMONT LANE, SUITE 210, WESTMONT, IL",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=21607 cbsa=Evanston, WY-UT",,FCC LMS 2026-04-23
KENZ,,94.9 FM,,Provo,UT,,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=6545 cbsa=Provo-Orem-Lehi, UT licensee=Radio License Holding CBC, LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com",,FCC LMS 2026-04-23
KEYP,,91.9 FM,Religious/Christian,Price,UT,,Biblical Ministries Worldwide,"307 SOUTH 1600 WEST, PROVO, UT",8013745210,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=174150 cbsa=Price, UT fcc_applicant_email=mike@keyradio.org",,FCC LMS 2026-04-23
KEYR,,91.7 FM,Religious/Christian,Richfield,UT,,Biblical Ministries Worldwide,"307 SOUTH 1600 WEST, PROVO, UT",8013745210,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,FCC svc=FM fac_id=176207 fcc_applicant_email=mike@keyradio.org,,FCC LMS 2026-04-23
KEYV,,91.7 FM,Religious/Christian,Vernal,UT,,Biblical Ministries Worldwide,"307 SOUTH 1600 WEST, PROVO, UT",8013745210,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=176208 cbsa=Vernal, UT fcc_applicant_email=mike@keyradio.org",,FCC LMS 2026-04-23
KEYY,,1450 AM,Religious/Christian,Provo,UT,,Biblical Ministries Worldwide,"HALEY BADER & POTTS, 4350 N. FAIRFAX DR., ARLINGTON, VA",,,,,,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=5201 cbsa=Provo-Orem-Lehi, UT",,FCC LMS 2026-04-23
KEZB,,90.7 FM,,Beaver,UT,,"BEAVER RADIO, Inc","220 E CENTER ST, BEAVER, UT",4354385373,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=175866 fcc_applicant_email=RMELCHERT@GMAIL.COM,,FCC LMS 2026-04-23
KFDJ,,90.5 FM,Religious/Christian,Glendale,UT,,"Advance Ministries, Inc. D/b/a/ NEW Life Christian School","P.O. BOX 747, LAKE HAVASU CITY, AZ",9288559110,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,FCC svc=FM fac_id=177220 fcc_applicant_email=FARON@KNLB.COM,,FCC LMS 2026-04-23
KGNT,,103.9 FM,,Smithfield,UT,,Ronald Christner ET AL,"P.O. BOX 1450, 210 NORTH 1000 EAST, ST. GEORGE, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=38274 cbsa=Logan, UT-ID",,FCC LMS 2026-04-23
KHQN,,1480 AM,,Spanish Fork,UT,,Sace Broadcasting Corporation,"8628 SOUTH STATE, SPANISH FORK, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=58480 cbsa=Provo-Orem-Lehi, UT",,FCC LMS 2026-04-23
KHTB,,101.9 FM,,Ogden,UT,,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=2444 cbsa=Ogden, UT licensee=Radio License Holding CBC, LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com",,FCC LMS 2026-04-23
KHUN,,105.3 FM,,Huntington,UT,,Eastern Utah Broadcasting Company,"Price, UT",4356371167,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=762535 fcc_applicant_email=eubfcc@gmail.com,,FCC LMS 2026-04-23
KIFX,,98.5 FM,,Naples,UT,,Brian W. Leifson,"RT.2, P.O. BOX 2384, ROOSEVELT, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=20023 cbsa=Vernal, UT",,FCC LMS 2026-04-23
KIHU,,1010 AM,Religious/Christian,Tooele,UT,27,Relevant Radio,"680 Barclay Boulevard, Lincolnshire, IL",8772910123,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=35687 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27 licensee=RELEVANT RADIO, INC. fcc_applicant_email=pallex@relevantradio.com",,FCC LMS 2026-04-23
KIXR,,1400 AM,,Provo,UT,,Jjie Corporation,"44 EAST HORSESHOE ROAD, SARATOGA SPRINGS, UT",3852482285,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=53103 cbsa=Provo-Orem-Lehi, UT fcc_applicant_email=frank@luckydogbroadcasting.com",,FCC LMS 2026-04-23
KIYK,,107.3 FM,,St. George,UT,,Townsquare Media,"4 Manhattanville Road, Suite 107, Purchase, NY",2038610900,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=60457 cbsa=St. George, UT licensee=Townsquare License, LLC fcc_applicant_email=fcccontact@townsquaremedia.com",,FCC LMS 2026-04-23
KJJC,,1230 AM,,Murray,UT,27,Northwest Capital Corporation,"Helena, MT",4069494308,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=58303 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27 fcc_applicant_email=TVinvestor@gmail.com",,FCC LMS 2026-04-23
KJMY,,99.5 FM,,Bountiful,UT,27,"Bountiful Broadcasting, INC","200 EAST BASSE ROAD, SAN ANTONIO, TX",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=6543 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27",,FCC LMS 2026-04-23
KKAT,,860 AM,,Salt Lake City,UT,27,Cumulus Media,"780 Johnson Ferry Road, Suite 500, Atlanta, GA",4049490700,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=11232 metro=Salt Lake City licensee=Radio License Holding CBC, LLC fcc_applicant_email=FCCLicenseManagement@cumulus.com",,FCC LMS 2026-04-23
KKLV,,107.5 FM,Religious/Christian,Kaysville,UT,,Educational Media Foundation (K-LOVE/Air1),"2000 Reams Fleming Boulevard, Franklin, TN",9162511600,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=69553 cbsa=Ogden, UT licensee=K-LOVE, INC. fcc_applicant_email=fccdocumentdistribution@emfbroadcasting.com",,FCC LMS 2026-04-23
KKUT,,93.7 FM,,Mount Pleasant,UT,,Sevier Valley Broadcasting Company,"P.O. BOX 40, MANTI, UT",,,,,,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=41895,,FCC LMS 2026-04-23
KLCY,,105.5 FM,,Vernal,UT,,"Kvel, INC","575 WEST MAIN STREET, VERNAL, UT",,,,,,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=2935 cbsa=Vernal, UT",,FCC LMS 2026-04-23
KLGL,,94.5 FM,,Salina,UT,,Sanpete Count Broadcasting Co,"Manti, UT",4358357301,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=181075 fcc_applicant_email=dougb@midutahradio.com,,FCC LMS 2026-04-23
KLGN,,1390 AM,,Logan,UT,,"Sun Valley Radio, Inc","P. O. Box 570, Logan, UT",4357521390,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=63831 cbsa=Logan, UT-ID fcc_applicant_email=kent@cvradio.com",,FCC LMS 2026-04-23
KLGU,,90.3 FM,Religious/Christian,St. George,UT,,Educational Media Foundation (K-LOVE/Air1),"2000 Reams Fleming Boulevard, Franklin, TN",9162511600,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=122306 cbsa=St. George, UT licensee=K-LOVE, INC. fcc_applicant_email=fccdocumentdistribution@emfbroadcasting.com",,FCC LMS 2026-04-23
KLO-FM,,103.1 FM,,Coalville,UT,,KLO Broadcasting CO,"257 E. 200 SOUTH, SUITE 400, SALT LAKE CITY, UT",8013649836,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=88483 cbsa=Ogden, UT fcc_applicant_email=swoodworth@edingerlaw.net",,FCC LMS 2026-04-23
KMAE,,90.1 FM,Religious/Christian,Maeser,UT,,Hi-Line Radio Fellowship,"Havre, MT",4069494308,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=767771 cbsa=Vernal, UT licensee=Hi-Line Radio Fellowship, Inc fcc_applicant_email=ynopfm@gmail.com",,FCC LMS 2026-04-23
KMES,,1430 AM,Religious/Christian,Ogden,UT,,El Sembrador Ministries,"20720 Marilla Street, Chatsworth, CA",8187004938,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=35069 cbsa=Ogden, UT fcc_applicant_email=rosiegomez@elsembrador.org",,FCC LMS 2026-04-23
KMGR,,99.1 FM,,Nephi,UT,,"Deer Valley Broadcasting, L.l.c","980 NORTH MICHIGAN AVENUE, SUITE 1880, CHICAGO, IL",3122049900,,,,,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=72769,,FCC LMS 2026-04-23
KMTI,,650 AM,,Manti,UT,,Sanpete County Broadcasting Company,"500 NORTH 1600 WEST, MANTI, UT",,,,,,,,,,MT,,,,UNVERIFIED,FCC svc=AM fac_id=59035,,FCC LMS 2026-04-23
KMXD,,100.5 FM,,Monroe,UT,,Sanpete County Broadcasting Co,"P.O. BOX 40, MANTI, UT",4358357301,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=FM fac_id=164258 fcc_applicant_email=dougb@midutahradio.com,,FCC LMS 2026-04-23
KNAH,,101.5 FM,,Oakley,UT,,"Broadway Media Ls, LLC","595 S. RIVERWOODS PARKWAY, SUITE 400, LOGAN, UT",8015242600,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=89255 cbsa=Heber, UT fcc_applicant_email=bbeyer@bwaymedia.com",,FCC LMS 2026-04-23
KNEU,,1250 AM,,Roosevelt,UT,,"Country Gold Broadcasting, Inc","Vernal, UT",4356506949,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,FCC svc=AM fac_id=14062 fcc_applicant_email=countrygoldbroadcasting@gmail.com,,FCC LMS 2026-04-23
KNIT,,1320 AM,,Salt Lake City,UT,27,Cumulus Media,"CITY CENTER WEST, 7201 W. LAKE MEAD BLVD, LAS VEGAS, NV",,,,,,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=53500 metro=Salt Lake City licensee=Citadel License, INC",,FCC LMS 2026-04-23
KNKL,,88.1 FM,Religious/Christian,Tremonton,UT,,Educational Media Foundation (K-LOVE/Air1),"2000 Reams Fleming Boulevard, Franklin, TN",9162511600,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=71394 cbsa=Logan, UT-ID licensee=K-LOVE, Inc. fcc_applicant_email=fccdocumentdistribution@emfbroadcasting.com",,FCC LMS 2026-04-23
KNRS,,570 AM,,Salt Lake City,UT,27,Cox Media Group,"200 CONCORD PLAZA, SUITE 600, SAN ANTONIO, TX",,,,,,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=63818 metro=Salt Lake City licensee=Pacific AND Southern Company, INC",,FCC LMS 2026-04-23
KNRS-FM,,105.9 FM,,Centerville,UT,27,iHeartMedia,"7136 S. YALE AVENUE, SUITE 501, TULSA, OK",9186644581,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=69555 cbsa_match=Salt Lake City-Murray, UT → Nielsen #27 licensee=IHM LICENSES, LLC fcc_applicant_email=FCCCONTACT@IHEARTMEDIA.COM",,FCC LMS 2026-04-23
KOAL,,750 AM,,Price,UT,,Eastern Utah Broadcasting Company,"P.O. BOX 875, PRICE, UT",4356371167,,,,PD — research via AllAccess,,,,,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=18389 cbsa=Price, UT fcc_applicant_email=paul@koal.net",,FCC LMS 2026-04-23
KODJ,,94.1 FM,,Salt Lake City,UT,27,iHeartMedia,"7136 S. YALE AVENUE, SUITE 501, TULSA, OK",9186644581,,,,PD — research via AllAccess,,"Tuesday,Wednesday,Thursday",10:00,11:30,MT,,,,UNVERIFIED,"FCC svc=FM fac_id=48916 metro=Salt Lake City licensee=IHM LICENSES, LLC fcc_applicant_email=FCCCONTACT@IHEARTMEDIA.COM",,FCC LMS 2026-04-23
KOGN,,1490 AM,Religious/Christian,Ogden,UT,,Bible Broadcast Network,"8030 ARROW RIDGE BLVD, CHARLOTTE, NC",,,,,,,"Tuesday,Wednesday,Thursday",09:00,11:00,MT,,,,UNVERIFIED,"FCC svc=AM fac_id=5175 cbsa=Ogden, UT",,FCC LMS 2026-04-23
